LON;LAT;NUMBER;STREET
18.0384323;59.3156867;119;Hornsgatan
18.0381989;59.3156575;121;Hornsgatan
18.0461388;59.3170019;122;Hornsgatan
18.0378879;59.3156184;123;Hornsgatan
18.0452075;59.3168854;124;Hornsgatan
18.044555;59.3168037;126;Hornsgatan
18.0365319;59.3154487;127;Hornsgatan
18.0440289;59.3167376;128;Hornsgatan
18.0361105;59.3153958;129;Hornsgatan
18.0435153;59.3166734;130;Hornsgatan
18.0355135;59.315321;131;Hornsgatan
18.0432394;59.3166391;132;Hornsgatan
18.0429562;59.3166159;132A;Hornsgatan
18.0354228;59.3152522;133;Hornsgatan
18.0424253;59.316537;134;Hornsgatan
18.0355184;59.3150564;135;Hornsgatan
18.0417619;59.316454;136;Hornsgatan
18.0356055;59.3148787;137;Hornsgatan
18.0414313;59.3164126;138;Hornsgatan
18.0357974;59.314676;139;Hornsgatan
18.0410975;59.3163708;140;Hornsgatan
18.0351114;59.3147379;141A;Hornsgatan
18.0350524;59.3148542;141B;Hornsgatan
18.0349882;59.3149863;141C;Hornsgatan
18.0352227;59.3151846;141D;Hornsgatan
18.0353677;59.3149793;141X;Hornsgatan
18.0403195;59.3162178;142;Hornsgatan
18.0349175;59.3151436;143A;Hornsgatan
18.0348148;59.3150516;143B;Hornsgatan
18.034715;59.3149776;143C;Hornsgatan
18.0347682;59.3148688;143D;Hornsgatan
18.0348536;59.3146943;143E;Hornsgatan
18.0398372;59.3161533;144;Hornsgatan
18.0399564;59.3162317;144A;Hornsgatan
18.0396789;59.3161915;144B;Hornsgatan
18.0335631;59.3151321;145;Hornsgatan
18.0395197;59.3161177;146A;Hornsgatan
18.0390937;59.3160643;146B;Hornsgatan
18.0331514;59.3150805;147;Hornsgatan
18.0385875;59.3160009;148;Hornsgatan
18.0328678;59.315045;149;Hornsgatan
18.0384869;59.3159885;150;Hornsgatan
18.0384007;59.3159775;150A;Hornsgatan
18.0380648;59.3159354;150B;Hornsgatan
18.032562;59.3150067;151;Hornsgatan
18.0378335;59.3159065;152;Hornsgatan
18.0320648;59.314894;153;Hornsgatan
18.0374574;59.3158593;154;Hornsgatan
18.0366088;59.3157536;156;Hornsgatan
18.0363054;59.3157153;158;Hornsgatan
18.0361742;59.315698;158A;Hornsgatan
18.035868;59.3156604;158B;Hornsgatan
18.0357994;59.3158193;158C;Hornsgatan
18.0356406;59.3156317;164;Hornsgatan
18.0354095;59.3156027;166;Hornsgatan
18.0351962;59.3155761;168;Hornsgatan
18.0348596;59.3155339;170;Hornsgatan
18.0349267;59.3155956;170A;Hornsgatan
18.0347228;59.3155697;170B;Hornsgatan
18.0345493;59.3155011;172;Hornsgatan
18.0334716;59.31536;174;Hornsgatan
18.0330761;59.3153104;176;Hornsgatan
18.0327583;59.3152706;178;Hornsgatan
18.0324113;59.3152272;180;Hornsgatan
18.0321114;59.3151897;182;Hornsgatan
18.031427;59.3151039;186;Hornsgatan
18.0686209;59.3192069;2;Hornsgatspåfarten
18.0477273;59.316758;1;Hornskroken
18.0475631;59.3165566;2;Hornskroken
18.0468704;59.3163828;4;Hornskroken
18.0305679;59.3154245;1;Hornstulls Strand
18.0312411;59.3149057;2;Hornstulls Strand
18.0306216;59.3153125;3;Hornstulls Strand
18.0312189;59.314891;4A;Hornstulls Strand
18.0313609;59.3148254;4B;Hornstulls Strand
18.0314321;59.3148239;4C;Hornstulls Strand
18.0315837;59.3147715;4D;Hornstulls Strand
18.0318021;59.314696;4E;Hornstulls Strand
18.0320184;59.3146208;4F;Hornstulls Strand
18.0320927;59.3145949;4G;Hornstulls Strand
18.0322377;59.3145444;4H;Hornstulls Strand
18.0323143;59.3145175;4J;Hornstulls Strand
18.0328594;59.3143258;4K;Hornstulls Strand
18.0310349;59.3151359;5;Hornstulls Strand
18.0330903;59.3133916;6;Hornstulls Strand
18.0322408;59.3147126;7;Hornstulls Strand
18.0325839;59.3145927;9;Hornstulls Strand
18.0328869;59.3144869;11;Hornstulls Strand
18.0331702;59.3143878;13;Hornstulls Strand
18.0336579;59.3142749;15;Hornstulls Strand
18.0344893;59.313935;17;Hornstulls Strand
18.0413359;59.3110525;47;Hornstulls Strand
18.0382648;59.3135914;87;Hornsviksstigen
18.0772814;59.3293298;1;Hovslagargatan
18.0772668;59.329169;2;Hovslagargatan
18.0774733;59.3294555;3;Hovslagargatan
18.0776858;59.3293465;4;Hovslagargatan
18.0779241;59.3297444;5;Hovslagargatan
18.0782076;59.3299244;5A;Hovslagargatan
18.0785511;59.3301421;5B;Hovslagargatan
18.0784289;59.3293812;6;Hovslagargatan
18.0784875;59.3294192;8;Hovslagargatan
18.0979706;59.3563993;2;Hubertusgatan
18.0974525;59.3564035;4;Hubertusgatan
18.0970578;59.3562451;6;Hubertusgatan
18.0967691;59.3560426;8;Hubertusgatan
18.0386132;59.3460012;1;Hudiksvallsgatan
18.0385154;59.346158;2;Hudiksvallsgatan
18.0384299;59.3459407;3;Hudiksvallsgatan
18.0382174;59.3460595;4;Hudiksvallsgatan
18.0381699;59.3458065;5;Hudiksvallsgatan
18.0378972;59.3458941;6;Hudiksvallsgatan
18.038055;59.3457099;7;Hudiksvallsgatan
18.0378338;59.3458486;8;Hudiksvallsgatan
18.0376468;59.3456376;8B;Hudiksvallsgatan
18.0782845;59.3360284;1;Humlegårdsgatan
18.0781182;59.336213;2;Humlegårdsgatan
18.0778217;59.3361516;3;Humlegårdsgatan
18.0777754;59.3362828;4;Humlegårdsgatan
18.0772471;59.3362637;5;Humlegårdsgatan
18.0770685;59.3364247;6;Humlegårdsgatan
18.0769662;59.3363224;7;Humlegårdsgatan
18.0768436;59.3361367;7A;Humlegårdsgatan
18.0766217;59.3363915;9;Humlegårdsgatan
18.0767649;59.3364917;10;Humlegårdsgatan
18.0758623;59.3365491;11;Humlegårdsgatan
18.0763243;59.3365844;12A;Humlegårdsgatan
18.0762124;59.3366001;12B;Humlegårdsgatan
18.0754906;59.3366251;13;Humlegårdsgatan
18.0756616;59.3367161;14;Humlegårdsgatan
18.0749444;59.3367408;17;Humlegårdsgatan
18.0741585;59.3368977;19;Humlegårdsgatan
18.0743023;59.3368527;19A;Humlegårdsgatan
18.0739675;59.3369175;19B;Humlegårdsgatan
18.0748158;59.3368888;20;Humlegårdsgatan
18.0744126;59.3369711;22;Humlegårdsgatan
18.0728764;59.3370902;23;Humlegårdsgatan
18.0734631;59.3373953;24;Humlegårdsgatan
18.0720674;59.3381048;26;Humlegårdsgatan
18.0716649;59.3374108;29;Humlegårdsgatan
18.0712348;59.3374935;31;Humlegårdsgatan
18.1337062;59.3318656;2;Hunduddsvägen
18.1375943;59.3317858;20;Hunduddsvägen
18.13797;59.3317616;22;Hunduddsvägen
18.1374878;59.3314104;24;Hunduddsvägen
18.1379197;59.3312142;26;Hunduddsvägen
18.1421251;59.3310173;31;Hunduddsvägen
18.1516669;59.329865;47;Hunduddsvägen
18.1515284;59.3296566;49;Hunduddsvägen
18.1471841;59.3288565;50;Hunduddsvägen
18.1510257;59.3290349;51;Hunduddsvägen
18.1466314;59.3289074;52;Hunduddsvägen
18.151451;59.3287264;53;Hunduddsvägen
18.1463196;59.3286479;54;Hunduddsvägen
18.151778;59.3286121;55;Hunduddsvägen
18.147334;59.3284161;56;Hunduddsvägen
18.1517141;59.3285109;57;Hunduddsvägen
18.1477678;59.3280305;58;Hunduddsvägen
18.1508966;59.3283187;59;Hunduddsvägen
18.1482272;59.3280654;60;Hunduddsvägen
18.1475707;59.3288362;62;Hunduddsvägen
18.1515999;59.3270935;65;Hunduddsvägen
18.1460805;59.3274935;70;Hunduddsvägen
18.1480248;59.3269883;71;Hunduddsvägen
18.1466855;59.327044;72;Hunduddsvägen
18.1475809;59.3267246;73;Hunduddsvägen
18.0868461;59.3574668;2;Husarviksgatan
18.0867147;59.3575237;4;Husarviksgatan
18.0865772;59.3576404;6;Husarviksgatan
18.0865116;59.3577676;8;Husarviksgatan
18.0864566;59.3578742;10;Husarviksgatan
18.0865197;59.3579736;12;Husarviksgatan
18.0874982;59.3584413;14;Husarviksgatan
18.0877291;59.3584019;14A;Husarviksgatan
18.088255;59.3586905;16;Husarviksgatan
18.0890486;59.3590008;16A;Husarviksgatan
18.0896054;59.3591894;18;Husarviksgatan
18.0899259;59.3593083;20;Husarviksgatan
18.0915552;59.3597124;30;Husarviksgatan
18.0911327;59.3586653;1;Husarvikstorget
18.091043;59.3587487;3;Husarvikstorget
18.0912676;59.3590409;4;Husarvikstorget
18.0909765;59.3587955;5;Husarvikstorget
18.0912003;59.3590787;6;Husarvikstorget
18.0906649;59.35897;7;Husarvikstorget
18.091161;59.3591338;8;Husarvikstorget
18.09056;59.3590809;9;Husarvikstorget
18.090884;59.3592537;10;Husarvikstorget
18.0904434;59.3591605;11;Husarvikstorget
18.0909481;59.3592771;12;Husarvikstorget
18.0902763;59.3591238;13;Husarvikstorget
18.0910302;59.3593045;14;Husarvikstorget
18.0911487;59.3593423;16;Husarvikstorget
18.0906884;59.3593894;18;Husarvikstorget
18.0907651;59.3594056;20;Husarvikstorget
18.090843;59.3594354;22;Husarvikstorget
18.0909394;59.3594738;24;Husarvikstorget
18.0910037;59.3594994;26;Husarvikstorget
18.0911083;59.3595308;28;Husarvikstorget
18.089644;59.3538195;9;Hårdvallsgatan
18.0894411;59.3539333;11;Hårdvallsgatan
18.089377;59.353999;13;Hårdvallsgatan
18.0899825;59.353809;14;Hårdvallsgatan
18.0898589;59.3541464;16;Hårdvallsgatan
18.0895569;59.3545013;18;Hårdvallsgatan
18.0891662;59.3545972;19;Hårdvallsgatan
18.0893346;59.3548625;20;Hårdvallsgatan
18.0891308;59.3546547;21;Hårdvallsgatan
18.0888513;59.3554367;24;Hårdvallsgatan
18.0888153;59.3556074;26;Hårdvallsgatan
18.088895;59.3556837;26A;Hårdvallsgatan
18.0887491;59.3558615;28;Hårdvallsgatan
18.0888068;59.3559298;28A;Hårdvallsgatan
18.0887071;59.3560818;30;Hårdvallsgatan
18.0887637;59.3560392;30A;Hårdvallsgatan
18.0886749;59.3561814;30B;Hårdvallsgatan
18.0882206;59.3558727;32;Hårdvallsgatan
18.0881364;59.3557255;34;Hårdvallsgatan
18.0880729;59.3556107;36;Hårdvallsgatan
18.0881163;59.3555123;38;Hårdvallsgatan
18.088334;59.3554757;40;Hårdvallsgatan
18.0885777;59.3554295;42;Hårdvallsgatan
18.0884977;59.3554273;44;Hårdvallsgatan
18.0436732;59.3413372;1;Hälsingegatan
18.0439532;59.3414502;2;Hälsingegatan
18.0434902;59.3415199;3;Hälsingegatan
18.0430672;59.3414223;3A;Hälsingegatan
18.0443435;59.3419178;4;Hälsingegatan
18.0431894;59.3422123;4A;Hälsingegatan
18.0433158;59.3416958;5;Hälsingegatan
18.0428874;59.341582;5A;Hälsingegatan
18.0417482;59.3436755;6;Hälsingegatan
18.0431829;59.3418295;7;Hälsingegatan
18.0427554;59.3417342;7A;Hälsingegatan
18.0415669;59.3438576;8;Hälsingegatan
18.0419719;59.3439627;8A;Hälsingegatan
18.043053;59.3419611;9;Hälsingegatan
18.0426149;59.3418733;9A;Hälsingegatan
18.0414025;59.3440147;10;Hälsingegatan
18.0418102;59.3441189;10A;Hälsingegatan
18.042906;59.3421102;11;Hälsingegatan
18.0424693;59.3420202;11A;Hälsingegatan
18.0412492;59.3441792;12;Hälsingegatan
18.041669;59.3442855;12A;Hälsingegatan
18.0427286;59.3422901;13;Hälsingegatan
18.0423309;59.3421598;13A;Hälsingegatan
18.0410095;59.3444212;14;Hälsingegatan
18.0410705;59.3444551;14A;Hälsingegatan
18.0412737;59.3443653;14B;Hälsingegatan
18.0410611;59.3445836;14C;Hälsingegatan
18.0412982;59.3446387;14D;Hälsingegatan
18.0414107;59.3445274;14E;Hälsingegatan
18.0415013;59.344438;14F;Hälsingegatan
18.0426248;59.3423953;15;Hälsingegatan
18.0419645;59.3430615;17;Hälsingegatan
18.0407695;59.3446632;18;Hälsingegatan
18.0411937;59.3447294;18A;Hälsingegatan
18.0417881;59.3432393;19;Hälsingegatan
18.0405267;59.3449079;20;Hälsingegatan
18.0414741;59.3435271;21;Hälsingegatan
18.0413971;59.3436011;23;Hälsingegatan
18.0412728;59.3437264;25;Hälsingegatan
18.0392015;59.3462449;26;Hälsingegatan
18.0411564;59.3438438;27;Hälsingegatan
18.0389899;59.346461;28;Hälsingegatan
18.0386435;59.3467987;30;Hälsingegatan
18.0408119;59.3442228;31;Hälsingegatan
18.0386199;59.3468225;32;Hälsingegatan
18.0406165;59.3444223;33;Hälsingegatan
18.0405487;59.3444908;35;Hälsingegatan
18.0403867;59.3446539;37;Hälsingegatan
18.0383558;59.3471515;38;Hälsingegatan
18.0392381;59.3458128;39;Hälsingegatan
18.0380554;59.347433;40;Hälsingegatan
18.03901;59.3460429;41;Hälsingegatan
18.0386647;59.3463868;43;Hälsingegatan
18.0384832;59.3465698;45;Hälsingegatan
18.038391;59.3466673;47;Hälsingegatan
18.038053;59.3470082;49;Hälsingegatan
18.0369078;59.3476954;51;Hälsingegatan
18.0367538;59.3478526;53;Hälsingegatan
18.0366989;59.3479307;55;Hälsingegatan
18.0366399;59.3479636;57;Hälsingegatan
18.0365525;59.3480741;59;Hälsingegatan
18.0363483;59.3482641;61;Hälsingegatan
18.0400481;59.3432312;1;Hälsingehöjden
18.04024;59.3433522;2;Hälsingehöjden
18.039787;59.343423;3;Hälsingehöjden
18.0400275;59.3439227;7;Hälsingehöjden
18.040379;59.3439816;9;Hälsingehöjden
18.0407494;59.3440773;11;Hälsingehöjden
18.0481827;59.3366108;2;Hälsobrunnsgatan
18.0472954;59.3371304;6;Hälsobrunnsgatan
18.0461051;59.337364;10;Hälsobrunnsgatan
18.0383714;59.3475093;4;Härdgången
18.0384125;59.347468;6;Härdgången
18.0385918;59.34749;8;Härdgången
18.0392892;59.3471869;9;Härdgången
18.0390653;59.347106;10;Härdgången
18.039356;59.3471195;11;Härdgången
18.0390081;59.3470497;12;Härdgången
18.039119;59.3469524;13;Härdgången
18.0390153;59.3469791;14;Härdgången
18.0392442;59.3468782;15;Härdgången
18.1047278;59.3120994;8;Hästholmsvägen
18.1038207;59.3121848;9;Hästholmsvägen
18.1054878;59.3121095;10;Hästholmsvägen
18.1061107;59.3121346;12;Hästholmsvägen
18.1044239;59.3125222;15;Hästholmsvägen
18.1065839;59.3124463;16;Hästholmsvägen
18.1047602;59.3127477;17;Hästholmsvägen
18.1055024;59.3129228;21;Hästholmsvägen
18.1060694;59.3127958;23;Hästholmsvägen
18.0771676;59.3181486;3;Höga Stigen
18.0774845;59.3179584;7;Höga Stigen
18.0378639;59.3170174;1;Högalids Kyrkväg
18.0373354;59.3169766;3;Högalids Kyrkväg
18.0369155;59.3169845;5;Högalids Kyrkväg
18.0377636;59.3171157;7;Högalids Kyrkväg
18.0375506;59.3170997;9;Högalids Kyrkväg
18.0373627;59.3170843;11;Högalids Kyrkväg
18.0369567;59.3170897;13;Högalids Kyrkväg
18.0369226;59.3171975;15;Högalids Kyrkväg
18.0367766;59.3172323;17;Högalids Kyrkväg
18.0371852;59.317358;19;Högalids Kyrkväg
18.0371301;59.3175398;21;Högalids Kyrkväg
18.0353429;59.3180109;7;Högalidsgatan
18.0349904;59.3179942;9A;Högalidsgatan
18.0349133;59.3179907;9B;Högalidsgatan
18.0337476;59.3179635;11;Högalidsgatan
18.0335855;59.3178003;11A;Högalidsgatan
18.0332677;59.3179457;13A;Högalidsgatan
18.0329321;59.3179345;13B;Högalidsgatan
18.0315338;59.3182102;23;Högalidsgatan
18.0309978;59.3182412;25;Högalidsgatan
18.0412092;59.3192584;26;Högalidsgatan
18.030352;59.3183999;27;Högalidsgatan
18.0400098;59.3191146;28;Högalidsgatan
18.029832;59.3183675;29;Högalidsgatan
18.0392807;59.3183413;30A;Högalidsgatan
18.0390739;59.3185862;30B;Högalidsgatan
18.0291829;59.3182977;31;Högalidsgatan
18.0389067;59.3183279;32A;Högalidsgatan
18.0385918;59.3183167;32B;Högalidsgatan
18.0387711;59.3185811;32C;Högalidsgatan
18.0288378;59.3182693;33;Högalidsgatan
18.0384617;59.3183121;34A;Högalidsgatan
18.0381006;59.3182991;34B;Högalidsgatan
18.0382115;59.3185327;34C;Högalidsgatan
18.0381596;59.318681;34D;Högalidsgatan
18.0280762;59.3182448;35;Högalidsgatan
18.0379737;59.3182945;36A;Högalidsgatan
18.0376723;59.3182837;36B;Högalidsgatan
18.0377419;59.3184946;36C;Högalidsgatan
18.0376957;59.3186248;36D;Högalidsgatan
18.0374935;59.3182773;38A;Högalidsgatan
18.0371492;59.3182649;38B;Högalidsgatan
18.0372695;59.3184675;38C;Högalidsgatan
18.0372192;59.3186096;38D;Högalidsgatan
18.0369997;59.3182596;40A;Högalidsgatan
18.0366626;59.3182475;40B;Högalidsgatan
18.0367957;59.3184173;40C;Högalidsgatan
18.0367488;59.3185642;40D;Högalidsgatan
18.026707;59.3181464;41;Högalidsgatan
18.0365651;59.318244;42A;Högalidsgatan
18.0361888;59.3182305;42B;Högalidsgatan
18.0363076;59.3183977;42C;Högalidsgatan
18.0362616;59.3185261;42D;Högalidsgatan
18.0360295;59.3182248;44A;Högalidsgatan
18.035692;59.3182127;44B;Högalidsgatan
18.035138;59.3181929;46A;Högalidsgatan
18.034932;59.3181855;46B;Högalidsgatan
18.0346833;59.3181769;48A;Högalidsgatan
18.0344029;59.3181662;48B;Högalidsgatan
18.0345293;59.3183725;48C;Högalidsgatan
18.0342534;59.3181609;50;Högalidsgatan
18.0338706;59.3181472;50A;Högalidsgatan
18.0340413;59.3183566;50B;Högalidsgatan
18.0336325;59.3181396;52A;Högalidsgatan
18.0332709;59.3181266;52B;Högalidsgatan
18.0334405;59.3183469;52C;Högalidsgatan
18.0330651;59.3181181;54A;Högalidsgatan
18.0329054;59.3181123;54B;Högalidsgatan
18.0305769;59.318702;56;Högalidsgatan
18.0305369;59.3188457;58;Högalidsgatan
18.0275593;59.318364;64;Högalidsgatan
18.061475;59.3149105;1;Högbergsbacken
18.0608937;59.3148345;3;Högbergsbacken
18.060647;59.3147991;5;Högbergsbacken
18.0603627;59.3147636;7;Högbergsbacken
18.0598804;59.3146587;9;Högbergsbacken
18.0597248;59.3146376;11;Högbergsbacken
18.0593833;59.3145924;13;Högbergsbacken
18.0588177;59.3145512;15;Högbergsbacken
18.0586005;59.3145228;17;Högbergsbacken
18.0583531;59.3144904;19;Högbergsbacken
18.0579081;59.3144348;21;Högbergsbacken
18.0576809;59.314412;23;Högbergsbacken
18.0572753;59.3143588;25;Högbergsbacken
18.0795614;59.3176503;10A;Högbergsgatan
18.0794587;59.3178256;10B;Högbergsgatan
18.0798551;59.3175012;11;Högbergsgatan
18.0793585;59.3175601;12;Högbergsgatan
18.0782397;59.3168499;13;Högbergsgatan
18.0769939;59.3170631;13A;Högbergsgatan
18.078946;59.3175039;14A;Högbergsgatan
18.0791653;59.3175349;14B;Högbergsgatan
18.0762566;59.3169968;15;Högbergsgatan
18.0759572;59.3169585;15A;Högbergsgatan
18.0786413;59.3175408;16;Högbergsgatan
18.0757036;59.3169308;17;Högbergsgatan
18.0774134;59.3173925;18;Högbergsgatan
18.0770083;59.3172345;20;Högbergsgatan
18.0749713;59.3168314;21;Högbergsgatan
18.0767033;59.3171955;22;Högbergsgatan
18.0747446;59.3168024;23;Högbergsgatan
18.0764662;59.3171652;24;Högbergsgatan
18.0743884;59.3167562;25;Högbergsgatan
18.0742572;59.31674;25A;Högbergsgatan
18.076234;59.3171347;26;Högbergsgatan
18.0759037;59.317094;26A;Högbergsgatan
18.0757058;59.3170689;26B;Högbergsgatan
18.0740064;59.3167079;27;Högbergsgatan
18.0749675;59.3169734;28;Högbergsgatan
18.0748599;59.3171628;28A;Högbergsgatan
18.0733651;59.3166619;29;Högbergsgatan
18.0745523;59.3169203;30;Högbergsgatan
18.0741544;59.3168694;30A;Högbergsgatan
18.0744265;59.3171363;30B;Högbergsgatan
18.0733869;59.3163214;31;Högbergsgatan
18.073116;59.3161547;31A;Högbergsgatan
18.0733898;59.3161893;31B;Högbergsgatan
18.0733197;59.3160629;31C;Högbergsgatan
18.0737764;59.316821;32;Högbergsgatan
18.0734744;59.3167823;32A;Högbergsgatan
18.0727501;59.3165707;33;Högbergsgatan
18.073156;59.3167415;34;Högbergsgatan
18.0724746;59.3165386;35;Högbergsgatan
18.0727744;59.3166926;36;Högbergsgatan
18.0716938;59.3164346;37;Högbergsgatan
18.0716944;59.3165509;38;Högbergsgatan
18.0713373;59.3163863;39;Högbergsgatan
18.0712272;59.3164881;40;Högbergsgatan
18.0707086;59.316414;42A;Högbergsgatan
18.0705778;59.3163963;42B;Högbergsgatan
18.0682858;59.316095;44;Högbergsgatan
18.0679147;59.3160464;46;Högbergsgatan
18.067517;59.3159943;48;Högbergsgatan
18.067375;59.3159757;48B;Högbergsgatan
18.0671038;59.3159401;48C;Högbergsgatan
18.0696404;59.3161667;49;Högbergsgatan
18.0695707;59.3161582;49A;Högbergsgatan
18.0697785;59.316071;49B;Högbergsgatan
18.0695061;59.3161485;49C;Högbergsgatan
18.0669543;59.3159206;50;Högbergsgatan
18.0690405;59.3160535;51;Högbergsgatan
18.0666315;59.315879;52;Högbergsgatan
18.0691484;59.3158611;53;Högbergsgatan
18.0662166;59.3158263;54;Högbergsgatan
18.0647976;59.3158249;56;Högbergsgatan
18.0680104;59.3158745;59;Högbergsgatan
18.0679573;59.3157902;59A;Högbergsgatan
18.068047;59.3155848;59B;Högbergsgatan
18.0637841;59.3155118;60;Högbergsgatan
18.0631793;59.3154318;62;Högbergsgatan
18.0674238;59.3157976;63;Högbergsgatan
18.0628113;59.3153843;64;Högbergsgatan
18.0670271;59.3157457;65;Högbergsgatan
18.0625419;59.3153492;66A;Högbergsgatan
18.0622001;59.3153048;66B;Högbergsgatan
18.0623058;59.3155583;66C;Högbergsgatan
18.0664824;59.3156743;67;Högbergsgatan
18.0620798;59.3152895;68A;Högbergsgatan
18.0617874;59.3152511;68B;Högbergsgatan
18.0654701;59.3155894;71A;Högbergsgatan
18.0650182;59.3155028;71B;Högbergsgatan
18.0648872;59.3154856;71C;Högbergsgatan
18.0651355;59.3152569;71D;Högbergsgatan
18.064832;59.3155096;71E;Högbergsgatan
18.0607761;59.3151191;72;Högbergsgatan
18.0606669;59.3153157;72A;Högbergsgatan
18.0604699;59.3150788;74;Högbergsgatan
18.0603545;59.3152738;74A;Högbergsgatan
18.0638972;59.31541;75A;Högbergsgatan
18.0637318;59.3153882;75B;Högbergsgatan
18.0601844;59.3150366;76A;Högbergsgatan
18.0598115;59.3149874;76B;Högbergsgatan
18.0596416;59.3151043;76C;Högbergsgatan
18.0596914;59.3149716;76D;Högbergsgatan
18.0631049;59.3153061;81;Högbergsgatan
18.0633504;59.3152364;81A;Högbergsgatan
18.0634201;59.3150934;81B;Högbergsgatan
18.0630063;59.3150446;81C;Högbergsgatan
18.0629725;59.3151895;81D;Högbergsgatan
18.0627895;59.3151971;83;Högbergsgatan
18.0627991;59.314993;83B;Högbergsgatan
18.062263;59.3151281;85;Högbergsgatan
18.0608089;59.3149596;89;Högbergsgatan
18.0601854;59.3149065;91;Högbergsgatan
18.0596089;59.3148309;93;Högbergsgatan
18.0590449;59.314757;95;Högbergsgatan
18.0584774;59.3146828;97;Högbergsgatan
18.0578688;59.3146027;99;Högbergsgatan
18.0695126;59.3261282;1;Högvaktsterrassen
18.0851091;59.3563365;1;Högviltsgatan
18.0854594;59.356544;3;Högviltsgatan
18.0857044;59.3566916;5;Högviltsgatan
18.0855976;59.3563343;6;Högviltsgatan
18.0858937;59.3568067;7;Högviltsgatan
18.0857597;59.3564628;8;Högviltsgatan
18.0860573;59.3569061;9;Högviltsgatan
18.0859644;59.3565857;10;Högviltsgatan
18.0862298;59.3570108;11;Högviltsgatan
18.0861294;59.3566664;12;Högviltsgatan
18.0864226;59.3566295;14;Högviltsgatan
18.0863006;59.3567215;16;Högviltsgatan
18.0720736;59.3180283;1;Hökens Gata
18.0721966;59.3180426;1A;Hökens Gata
18.0716271;59.3178571;2;Hökens Gata
18.0722662;59.3180563;3;Hökens Gata
18.0722574;59.318224;3A;Hökens Gata
18.0719278;59.3178972;4;Hökens Gata
18.0722578;59.3176859;4A;Hökens Gata
18.0725551;59.3180954;5;Hökens Gata
18.0724606;59.3183077;5A;Hökens Gata
18.0723851;59.3179611;6;Hökens Gata
18.0725269;59.3177196;6A;Hökens Gata
18.0729224;59.3181477;7;Hökens Gata
18.0729823;59.3181976;7A;Hökens Gata
18.0728339;59.3183022;7B;Hökens Gata
18.0728189;59.3180212;8;Hökens Gata
18.072863;59.3178479;8A;Hökens Gata
18.0727498;59.3177934;8B;Hökens Gata
18.0727136;59.3178642;8C;Hökens Gata
18.0732178;59.3181835;9;Hökens Gata
18.0731174;59.3180638;10;Hökens Gata
18.0733165;59.3178403;10A;Hökens Gata
18.0733565;59.3182018;11;Hökens Gata
